age,workclass,educational-num,gender,capital-gain,capital-loss,hours-per-week,income,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_Other,race_White
-1.2139414144958094,,-0.030373456741237377,1,0.0,1602,-1.244612026523787,0,False,False,False,False,True
1.9223708311667718,,-1.197258910979973,1,0.0,0,-0.921805343044113,0,False,False,False,False,True
-0.11987900321816473,,-0.030373456741237377,1,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-1.9709270643530534,0,False,False,False,False,True
-0.33869148547369365,,-0.41933527482081595,0,0.0,0,-0.27619197608476503,0,False,True,False,False,False
-1.3598164026661619,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.578628884921691,,-1.197258910979973,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.703558348911243,,-0.41933527482081595,1,5178.0,0,-0.03408696347500956,1,False,False,False,False,True
-0.8492539440699278,,-0.030373456741237377,1,0.0,0,-2.858645443922157,0,False,False,True,False,False
0.8283084198891273,,-0.41933527482081595,1,0.0,0,0.36942139087458287,0,False,False,True,False,False
-0.41162897955886996,,1.1365119974974982,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.4327538967513382,,-0.41933527482081595,0,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.5575039677292226,,-1.97518254713913,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
2.9434957483592403,,1.5254738155770768,0,0.0,0,-1.4060153682636238,0,False,False,False,False,True
-1.4327538967513382,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.2868789085809857,,-0.030373456741237377,0,0.0,0,-0.43759531782460204,0,False,False,False,False,True
-1.5056913908365146,,-0.41933527482081595,0,0.0,0,0.36942139087458287,0,False,False,False,False,True
-1.4327538967513382,,-0.41933527482081595,0,0.0,0,-2.051628735222972,0,False,False,False,False,True
-1.5056913908365146,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.0471209021446561,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,1,False,False,False,False,True
-1.3598164026661619,,0.7475501794179197,0,594.0,0,-1.6481203808733793,0,False,False,False,False,True
0.9012459139743035,,-0.41933527482081595,1,2105.0,0,-1.3253136973937054,0,False,False,False,False,True
1.3388708784853613,,-3.5310298194574443,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.9951289322402804,,-1.197258910979973,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.5056913908365146,,-1.197258910979973,1,0.0,0,-0.8411036721741945,0,False,False,False,False,True
1.9223708311667718,,-2.3641443652187086,0,401.0,0,-2.2937337478327273,0,False,False,False,False,True
-0.9221914381551041,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
2.0682458193371245,,1.1365119974974982,1,0.0,0,-1.6481203808733793,1,False,False,False,False,True
0.9012459139743035,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.7764958429964193,,-0.41933527482081595,0,0.0,0,-2.6972421021823196,0,False,False,False,False,True
0.6824334317187747,,-2.753106183298287,1,0.0,0,4.727311617850181,0,False,False,False,False,True
0.4636209494632457,,-1.197258910979973,0,0.0,0,-1.9709270643530534,0,False,False,True,False,False
1.9223708311667718,,-0.41933527482081595,1,0.0,0,0.6115264034843384,1,False,True,False,False,False
1.4118083725705377,,-1.5862207290595516,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.2139414144958094,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.41162897955886996,,1.1365119974974982,0,3103.0,0,1.5799464539233603,1,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.4327538967513382,,-0.41933527482081595,1,0.0,0,-1.244612026523787,0,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
0.9741834080594799,,-1.5862207290595516,1,0.0,0,-1.244612026523787,0,False,False,False,False,True
-1.5056913908365146,,-1.197258910979973,0,0.0,0,-1.6481203808733793,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.7033789558995752,,-1.97518254713913,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.9953083252519481,,-1.5862207290595516,1,0.0,0,-2.051628735222972,1,False,False,False,False,True
0.3906834553780694,,-1.197258910979973,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
1.9223708311667718,,1.1365119974974982,1,2653.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.33869148547369365,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.578628884921691,,-1.5862207290595516,0,0.0,0,-2.051628735222972,0,False,False,False,False,True
-1.4327538967513382,,-0.030373456741237377,1,0.0,0,-3.1007504565319124,0,False,True,False,False,False
-1.141003920410633,,-0.030373456741237377,0,0.0,0,-1.4060153682636238,0,False,False,False,False,True
-0.8492539440699278,,1.1365119974974982,1,0.0,0,0.36942139087458287,0,False,False,True,False,False
-1.4327538967513382,,-0.030373456741237377,1,0.0,0,-1.244612026523787,0,False,False,False,False,True
-1.4327538967513382,,-0.030373456741237377,1,0.0,0,-1.0025070139140315,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.6797003304343575,0,False,False,False,False,True
1.1929958903150089,,-0.41933527482081595,0,0.0,0,-2.7779437730522383,1,False,False,False,False,True
1.1200583962298325,,2.303397451736234,1,0.0,0,-1.6481203808733793,0,False,True,False,False,False
-0.7033789558995752,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.7763164499847515,,-0.030373456741237377,1,0.0,0,-2.858645443922157,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,True,False,False,False
-1.2868789085809857,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
0.09893347903736419,,-1.197258910979973,0,0.0,0,-1.9709270643530534,0,False,False,False,False,True
-1.141003920410633,,-0.030373456741237377,0,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.19281649730334105,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.2139414144958094,,-1.197258910979973,0,0.0,0,-2.051628735222972,0,False,False,True,False,False
-1.2139414144958094,,-0.030373456741237377,0,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-1.5056913908365146,,-1.197258910979973,1,0.0,0,-2.051628735222972,0,False,False,False,False,True
1.703558348911243,,1.1365119974974982,1,0.0,0,1.5799464539233603,1,False,False,False,False,True
1.0471209021446561,,-0.030373456741237377,0,0.0,0,-2.858645443922157,0,False,False,False,False,True
-1.578628884921691,,-1.5862207290595516,0,0.0,0,-1.6481203808733793,0,False,False,False,False,True
0.9741834080594799,,-0.41933527482081595,1,0.0,0,0.36942139087458287,0,False,False,False,False,True
1.9223708311667718,,-0.030373456741237377,0,401.0,0,-2.1323304060928905,0,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,0,0.0,0,0.20801804913474592,0,False,False,False,False,True
-1.4327538967513382,,-0.41933527482081595,0,0.0,0,-1.244612026523787,0,False,False,False,False,True
-1.0680664263254567,,-0.41933527482081595,1,0.0,0,1.5799464539233603,0,False,False,True,False,False
-1.141003920410633,,-0.41933527482081595,1,0.0,0,-0.6797003304343575,0,False,False,True,False,False
-1.2139414144958094,,-0.030373456741237377,1,0.0,1602,-2.6165404313124014,0,False,False,False,False,True
2.505870783848182,,1.1365119974974982,0,0.0,0,-2.051628735222972,0,False,False,False,False,True
3.2352457246999453,,-2.3641443652187086,1,0.0,0,-1.6481203808733793,0,False,False,False,False,True
0.1718709731225405,,0.7475501794179197,0,0.0,0,0.7729297452241753,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.141003920410633,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.2139414144958094,,-0.030373456741237377,1,0.0,0,0.7729297452241753,0,False,False,False,False,True
-1.5056913908365146,,-0.030373456741237377,0,594.0,0,-0.03408696347500956,0,True,False,False,False,False
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,1.5799464539233603,0,False,False,False,False,True
-0.8492539440699278,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,True,False,False,False,False
2.141183313422301,,-0.41933527482081595,0,0.0,0,-0.6797003304343575,0,False,False,False,False,True
1.1929958903150089,,-2.3641443652187086,1,2105.0,0,-0.03408696347500956,0,False,False,False,False,True
2.651745772018535,,-0.41933527482081595,0,0.0,0,-1.6481203808733793,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-1.6481203808733793,0,False,False,False,False,True
-1.3598164026661619,,-0.41933527482081595,1,0.0,0,1.5799464539233603,0,False,False,False,True,False
-1.5056913908365146,,-1.197258910979973,1,0.0,0,-1.6481203808733793,0,False,False,False,False,True
-0.26575399138851735,,-0.41933527482081595,1,0.0,0,-1.3253136973937054,0,False,False,True,False,False
0.9741834080594799,,1.1365119974974982,0,0.0,2205,-2.6165404313124014,0,False,False,False,False,True
-0.7763164499847515,,1.1365119974974982,1,0.0,0,-0.8411036721741945,0,False,True,False,False,False
-1.141003920410633,,0.35858836133834116,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-0.19281649730334105,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-0.19281649730334105,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
0.4636209494632457,,-1.5862207290595516,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.26575399138851735,,-1.197258910979973,0,0.0,0,-2.7779437730522383,0,True,False,False,False,False
0.8283084198891273,,-0.030373456741237377,1,0.0,0,0.7729297452241753,0,False,True,False,False,False
-1.578628884921691,,-1.5862207290595516,0,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-1.2868789085809857,,-3.5310298194574443,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
2.7246832661037113,,-2.753106183298287,1,0.0,0,-2.6165404313124014,0,False,False,False,False,True
2.214120807507477,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.04694150913298843,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
1.8494333370815956,,-1.5862207290595516,1,0.0,0,0.7729297452241753,1,False,False,False,False,True
1.6306208548260666,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.2139414144958094,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.1200583962298325,,-0.41933527482081595,0,0.0,0,1.5799464539233603,0,False,False,False,False,True
0.1718709731225405,,1.1365119974974982,0,0.0,0,-2.858645443922157,0,False,True,False,False,False
0.1718709731225405,,0.7475501794179197,0,0.0,0,-2.455137089572564,0,False,False,False,False,True
1.8494333370815956,,-2.3641443652187086,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.19281649730334105,,-0.41933527482081595,1,0.0,0,-2.051628735222972,0,False,False,False,False,True
1.6306208548260666,,-0.41933527482081595,0,0.0,0,-2.2937337478327273,0,False,False,False,False,True
0.9012459139743035,,-0.41933527482081595,1,2105.0,0,-1.6481203808733793,0,False,True,False,False,False
-0.8492539440699278,,-0.41933527482081595,0,0.0,0,0.7729297452241753,0,False,False,False,False,True
1.9223708311667718,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
0.6094959376335983,,1.5254738155770768,0,0.0,0,-0.43759531782460204,0,False,False,False,False,True
2.432933289763006,,-0.41933527482081595,1,0.0,0,-0.6797003304343575,0,False,False,False,False,True
-0.8492539440699278,,-0.41933527482081595,1,0.0,0,-0.43759531782460204,0,False,False,False,False,True
-1.4327538967513382,,-0.030373456741237377,0,0.0,0,-0.3568936469546835,0,False,True,False,False,False
-0.7033789558995752,,1.1365119974974982,1,0.0,0,1.0150347578339307,0,False,False,False,False,True
-0.8492539440699278,,-1.197258910979973,1,0.0,0,-0.03408696347500956,0,False,True,False,False,False
2.35999579567783,,-0.030373456741237377,1,0.0,0,-1.9709270643530534,0,False,False,False,False,True
1.1200583962298325,,1.5254738155770768,1,0.0,0,-3.1814521274018306,0,False,False,False,False,True
-0.48456647364404626,,-1.97518254713913,1,0.0,0,0.36942139087458287,0,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.141003920410633,,-0.030373456741237377,1,0.0,0,-2.455137089572564,0,False,False,False,False,True
-0.8492539440699278,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.5056913908365146,,-1.197258910979973,0,0.0,0,-2.051628735222972,0,False,False,False,False,True
0.6094959376335983,,-1.5862207290595516,1,0.0,0,0.36942139087458287,0,False,False,False,False,True
-0.8492539440699278,,-0.030373456741237377,1,0.0,1719,-0.03408696347500956,0,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,0,0.0,0,-0.43759531782460204,0,False,False,False,False,True
-0.11987900321816473,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
2.651745772018535,,-2.3641443652187086,1,0.0,0,0.7729297452241753,0,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,1,0.0,0,-0.8411036721741945,0,False,False,False,False,True
2.7246832661037113,,-2.3641443652187086,0,0.0,0,-2.6972421021823196,0,False,False,False,False,True
1.4118083725705377,,-0.41933527482081595,0,7298.0,0,-0.03408696347500956,1,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.2139414144958094,,-0.030373456741237377,1,0.0,0,-2.455137089572564,0,False,False,False,False,True
-0.19281649730334105,,-1.197258910979973,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.484745866655714,,-0.030373456741237377,0,0.0,2205,-0.03408696347500956,0,False,False,False,False,True
-0.48456647364404626,,1.9144356336566553,0,15024.0,0,0.7729297452241753,1,False,False,False,False,True
1.1200583962298325,,-3.5310298194574443,1,0.0,0,-1.9709270643530534,0,False,False,False,False,True
-0.33869148547369365,,0.35858836133834116,1,0.0,0,-0.43759531782460204,0,False,False,False,False,True
-1.141003920410633,,0.35858836133834116,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.8494333370815956,,1.1365119974974982,0,0.0,0,-2.6165404313124014,0,False,False,False,False,True
0.9741834080594799,,1.1365119974974982,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.7763164499847515,,-0.41933527482081595,0,0.0,1721,-0.03408696347500956,0,False,False,True,False,False
0.9012459139743035,,-0.41933527482081595,0,0.0,0,-0.19549030521484653,0,False,False,False,False,True
-1.5056913908365146,,-1.197258910979973,0,0.0,0,-2.7779437730522383,0,False,False,False,False,True
-1.141003920410633,,-0.030373456741237377,1,0.0,0,-2.858645443922157,0,False,False,False,False,True
-0.7033789558995752,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.5056913908365146,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.33869148547369365,,-1.197258910979973,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.4327538967513382,,-0.41933527482081595,1,0.0,0,0.2887197200046644,0,False,False,False,False,True
1.4118083725705377,,-0.030373456741237377,0,0.0,0,4.727311617850181,0,False,False,False,False,True
2.0682458193371245,,1.1365119974974982,1,0.0,0,-2.455137089572564,0,False,False,False,False,True
-1.5056913908365146,,-0.41933527482081595,0,0.0,1602,-0.43759531782460204,0,False,False,False,False,True
2.7246832661037113,,-1.5862207290595516,1,0.0,0,-2.051628735222972,0,False,False,False,False,True
2.0682458193371245,,1.1365119974974982,1,0.0,2174,0.7729297452241753,1,False,False,False,False,True
-0.7033789558995752,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
0.3906834553780694,,-0.030373456741237377,1,0.0,0,0.7729297452241753,0,True,False,False,False,False
-0.9221914381551041,,-1.197258910979973,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
0.6094959376335983,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.8494333370815956,,1.5254738155770768,0,9386.0,0,0.7729297452241753,1,False,False,True,False,False
-1.3598164026661619,,-0.030373456741237377,0,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.7033789558995752,,-3.5310298194574443,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
0.7553709258039509,,-0.41933527482081595,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.6304414618143989,,-0.41933527482081595,0,0.0,0,-1.6481203808733793,0,False,False,True,False,False
0.09893347903736419,,1.1365119974974982,0,0.0,0,-2.6165404313124014,0,False,False,False,False,True
-1.0680664263254567,,-0.030373456741237377,1,0.0,0,-2.374435418702646,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
2.141183313422301,,-2.3641443652187086,1,0.0,0,1.5799464539233603,0,False,False,False,False,True
-1.3598164026661619,,-0.8082970929003944,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
1.9953083252519481,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.2868789085809857,,-0.030373456741237377,1,0.0,0,-1.244612026523787,0,False,False,True,False,False
1.6306208548260666,,-2.3641443652187086,1,0.0,0,-1.6481203808733793,0,False,False,False,False,True
1.4118083725705377,,-0.41933527482081595,1,0.0,0,1.1764380995737678,0,False,False,False,False,True
-0.7763164499847515,,-0.030373456741237377,0,0.0,0,-2.051628735222972,1,False,False,False,False,True
1.3388708784853613,,-1.97518254713913,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.04694150913298843,,-0.41933527482081595,0,0.0,0,-0.19549030521484653,0,False,False,True,False,False
-1.3598164026661619,,-0.030373456741237377,0,0.0,0,-0.8411036721741945,0,False,False,False,False,True
-0.7033789558995752,,1.1365119974974982,0,0.0,0,-2.939347114792075,0,False,False,False,False,True
2.651745772018535,,-0.41933527482081595,0,0.0,0,-2.535838760442483,0,False,False,False,False,True
-1.5056913908365146,,-0.030373456741237377,0,0.0,0,-1.9709270643530534,0,False,False,False,False,True
-0.7033789558995752,,-0.41933527482081595,1,2407.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.141003920410633,,1.1365119974974982,1,0.0,0,-0.43759531782460204,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-0.8411036721741945,0,False,False,False,False,True
2.141183313422301,,1.5254738155770768,1,0.0,1510,-0.8411036721741945,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-1.244612026523787,0,False,False,False,False,True
-1.4327538967513382,,-2.3641443652187086,0,0.0,0,-0.43759531782460204,0,False,False,False,False,True
-1.5056913908365146,,-0.41933527482081595,0,0.0,0,-2.051628735222972,0,False,False,False,False,True
2.0682458193371245,,-0.030373456741237377,1,2414.0,0,-1.9709270643530534,0,False,False,False,False,True
-1.2139414144958094,,0.7475501794179197,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.141003920410633,,-0.030373456741237377,0,0.0,1719,-0.8411036721741945,0,False,False,False,False,True
1.484745866655714,,-0.41933527482081595,0,0.0,0,-0.43759531782460204,0,False,False,False,False,True
-0.04694150913298843,,-1.197258910979973,0,0.0,0,-1.6481203808733793,0,False,False,True,False,False
0.8283084198891273,,0.35858836133834116,0,0.0,0,-1.9709270643530534,0,False,False,True,False,False
-1.2868789085809857,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.8492539440699278,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
2.651745772018535,,1.5254738155770768,1,0.0,0,-1.1639103556538684,0,True,False,False,False,False
2.432933289763006,,-0.41933527482081595,1,0.0,0,-2.1323304060928905,0,False,False,False,False,True
-1.4327538967513382,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-0.26575399138851735,,1.1365119974974982,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.2139414144958094,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.3388708784853613,,-1.5862207290595516,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
0.536558443548422,,-0.030373456741237377,0,0.0,0,-2.051628735222972,0,False,False,False,False,True
-0.7763164499847515,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
1.9223708311667718,,-0.41933527482081595,1,9386.0,0,-0.03408696347500956,1,False,False,False,False,True
-0.11987900321816473,,-0.41933527482081595,1,0.0,0,-0.43759531782460204,0,False,False,False,False,True
0.2448084672077168,,-0.030373456741237377,0,0.0,0,-1.8095237226132164,0,False,False,False,False,True
-1.141003920410633,,-1.5862207290595516,0,0.0,0,-0.03408696347500956,0,False,False,False,False,True
2.35999579567783,,1.5254738155770768,1,0.0,0,-2.6165404313124014,1,False,False,False,False,True
1.9223708311667718,,-0.030373456741237377,1,0.0,0,0.7729297452241753,0,False,False,False,False,True
-1.0680664263254567,,-0.030373456741237377,0,0.0,0,-1.244612026523787,0,False,False,False,False,True
-1.5056913908365146,,-0.030373456741237377,1,0.0,0,-1.6481203808733793,0,False,False,False,False,True
-0.48456647364404626,,-0.030373456741237377,0,0.0,0,-0.03408696347500956,0,False,False,True,False,False
-1.5056913908365146,,-1.197258910979973,1,0.0,0,-0.8411036721741945,0,False,False,True,False,False
-1.4327538967513382,,-0.8082970929003944,1,0.0,0,-0.03408696347500956,0,False,False,True,False,False
0.9741834080594799,,0.7475501794179197,0,0.0,0,-1.6481203808733793,1,False,False,False,False,True
-1.578628884921691,,-1.5862207290595516,1,0.0,0,-2.455137089572564,0,False,False,False,False,True
-0.9951289322402804,,1.1365119974974982,0,0.0,0,-2.051628735222972,0,False,False,False,False,True
3.3081832187851217,,-0.030373456741237377,0,0.0,0,-2.7779437730522383,0,False,False,False,False,True
1.5576833607408904,,-2.3641443652187086,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.2139414144958094,,-0.41933527482081595,1,0.0,0,-0.03408696347500956,0,False,False,False,False,True
-1.3598164026661619,,-0.030373456741237377,1,0.0,0,-1.3253136973937054,0,False,False,False,False,True
2.432933289763006,,1.1365119974974982,1,0.0,0,-2.939347114792075,0,False,False,False,False,True
-0.9951289322402804,,0.7475501794179197,1,0.0,0,-1.6481203808733793,0,False,False,False,False,True
0.4636209494632457,,-0.41933527482081595,1,0.0,0,-1.244612026523787,0,False,False,False,False,True
0.6094959376335983,,-0.030373456741237377,0,0.0,0,0.12731637826482742,0,False,False,False,False,True
0.4636209494632457,,1.1365119974974982,1,0.0,0,0.36942139087458287,1,False,False,True,False,False
